word,start,end,mean_pitch,max_pitch,min_pitch
 and,189.44,190.4,100.85560396426901,106.33202343845261,96.32412117018838
 six,190.4,190.76,106.83269128889944,110.07648264200596,100.32466029612176
 hundred,190.76,191.24,128.5786668941183,151.01663318786206,104.31980825753536
 and,191.24,191.36,103.78906312048174,111.15102329133873,88.50963783766582
 fifty,191.36,191.7,117.95693436050196,144.07674701111685,87.97900143441558
 other,191.7,192.1,125.36456007968965,137.12406055572748,111.97024331263891
 vessels,192.1,192.56,115.45996325516684,142.73846275015555,85.97108513933229
 were,192.56,193.12,92.92544477157928,98.22917822776961,85.72875958376356
 engaged.,193.12,193.48,110.92286905642965,115.79416802361425,99.9705091854074
 They,194.42000000000002,195.06,,,
 had,195.06,195.28,137.29571105905674,147.29193681914177,128.06125715660758
 to,195.28,195.46,144.234684319429,158.43782363575218,120.05558567836263
 operate,195.46,195.78,153.30562501795646,157.78112873125264,147.30561740144225
 upon,195.78,196.06,144.73843723512812,157.53918173748622,121.83890862932459
 the,196.06,196.24,143.22412817147494,151.89638788766896,121.34458175380568
 difficult,196.24,196.54,131.53939695147508,148.5217476159344,75.51319573086671
" coast,",196.54,197.0,138.03232709433362,152.7217784866051,92.43183056884793
 often,197.36,198.32,112.5419599572782,123.14148789827105,104.51307398444196
 in,198.32,198.64,131.2066584982295,142.28786218087384,113.28494284878448
 adverse,198.64,198.9,130.11893629598677,134.7229004609307,120.28263667426893
" weather,",198.9,199.48,117.42309275372143,141.4993907393878,76.59009416519334
 under,200.26000000000002,200.58,113.9088424342424,125.35314510350487,90.08553609728804
 an,200.58,200.76,125.09478815785262,127.83479672628945,120.5859209366956
 almost,200.76,201.1,141.0657068370786,155.0944719515921,125.99913781137873
 ceaseless,201.1,201.84,159.69183538657137,218.92141341253586,112.84106584683735
 hail,201.84,202.2,125.7034592440917,155.15882934485586,93.15980433809497
 of,202.2,202.38,132.16988827399675,158.52755529044072,109.92610742977938
 bombs,202.38,202.82,88.77553650166368,108.61859685786723,77.24344296167084
 and,202.82,203.8,85.21988998799931,106.85649303848982,76.71157947336319
 an,203.8,203.96,114.57886675720584,120.08513223092316,105.41983246954025
 increasing,203.96,204.46,167.4316217818195,471.61971843358054,120.98033740707238
 concentration,204.46,205.36,120.76924691329423,153.33361438989465,100.9376467008657
 of,205.36,205.92,134.1948063844926,239.9911062674179,102.64457393610454
 artillery,205.92,206.32,110.8801115483953,145.32765735503324,104.26780656996807
 fire.,206.32,206.8,95.77776190730695,139.2741077183355,75.95787786011822
 Nor,208.2,208.84,109.05238403243996,124.29869175584459,92.63649752430527
 were,208.84,209.18,157.95499910982932,171.67226133441284,129.80241071753633
 the,209.18,209.36,164.79593311359085,169.3603437440122,159.33773338972296
" seas,",209.36,209.66,154.53594976434914,176.1422913707344,134.77883467818427
 as,209.84,210.0,123.41606689294716,128.7897739570865,112.85681021893564
 I,210.0,210.1,116.37066605482747,123.8750817245779,107.71722733932569
 have,210.1,210.24,125.22859598923222,130.77848853774637,116.54163185847305
" said,",210.24,210.54,124.14555056156041,131.3363224115825,117.13046664023207
 themselves,210.64,211.0,176.76534590971121,246.58065086496362,121.71993821413498
 free,211.0,211.5,116.50821332165013,123.5784763746813,97.74409621228185
 from,211.5,211.76,112.40231774637125,123.36809427486806,87.38769799446679
 mines,211.76,212.06,108.05896431642951,111.67308930537125,103.8700235102269
 and,212.06,212.24,101.16092378142314,108.30876582666984,89.37304632337813
 torpedoes.,212.24,213.08,93.26029063742686,149.38724651155835,75.02951014385128
 It,213.58,214.22,134.01430472803793,136.30935610847476,131.7192533476011
 was,214.22,214.32,124.28289158512277,143.31466724362127,111.02439094257868
 in,214.32,214.52,149.19094437360638,154.6680765872681,127.7664554106543
 conditions,214.52,215.02,143.41188447798103,155.42052572569582,122.08238235867846
 such,215.02,215.38,177.14427357135574,462.2349817214328,124.3168446277169
 as,215.38,215.54,152.46228452786912,162.32521140565916,135.24799944001384
 these,215.54,215.8,121.52915425983626,156.68271270736068,112.1930411438518
 that,215.8,216.96,134.89576889387135,217.732624389527,115.70798035589931
 our,216.96,217.18,110.00912939161067,125.40433972472259,95.7934088911735
 men,217.18,217.38,124.46416748959545,131.81721405175733,117.01044886306177
 carried,217.38,217.8,141.22263238137631,233.521050820203,119.29647972280915
 on,217.8,218.16,128.7766291469302,145.3271941923178,110.9056308616123
 with,218.16,218.94,112.13622417735452,116.3354967575966,104.9547223955977
 little,218.94,219.18,127.65929996259871,139.8814371329138,118.79689558494695
 or,219.18,219.42,143.508817679012,152.12355869890763,134.99745934597368
 no,219.42,219.54,133.0251557402329,134.1921224557925,131.9554004383452
" rest,",219.54,220.08,124.4474297234808,156.80209330851997,84.29400216043844
 for,220.26,221.14,251.58279309154454,260.34494093027746,241.25269136214376
 days,221.14,221.46,156.97251328553338,220.5300754329861,107.29581288196209
 and,221.46,221.82,147.09684870500902,161.19861474089612,116.37800465846834
 nights,221.82,222.2,128.28134094571374,151.80491028434284,116.99679648060665
 on,222.2,222.52,155.4525716287516,244.90465861338154,135.6749767813508
" end,",222.52,222.86,109.52866988727129,136.0948279464217,86.1436458499702
 making,223.48,224.0,128.8779023336819,137.9762229819597,118.50461120634841
 trip,224.0,224.34,165.28313848731065,249.99746072201526,107.63228412072391
 after,224.34,224.68,160.91908960098772,176.16408281443668,147.4376173672498
 trip,224.68,225.04,183.03263541977995,245.5851180220136,137.63832037817417
 across,225.04,225.9,181.40452788501563,238.6014465715106,113.23608166389509
 the,225.9,226.24,131.5242195909759,141.19313990192072,114.27041373551339
 dangerous,226.24,226.64,132.89993770645873,236.50935873839666,100.82420215930475
" waters,",226.64,227.1,119.60104229608481,225.94600014216516,93.00738053250647
 bringing,227.44,228.34,108.46087628172972,139.96285712901602,82.70125010271418
 with,228.34,228.7,136.1761409207279,145.44292052691375,126.15346958717868
" them,",228.7,229.02,110.29972665197711,136.78861329919053,84.2751394660901
" always,",229.14,230.16,112.16089258356617,248.26645566322014,78.17242945461405
 men,230.48,231.24,108.52551797763009,115.457379731537,89.99638328341167
 whom,231.24,231.56,109.70256234886745,116.30892884767944,89.36143199536771
 they,231.56,231.72,111.85413919933997,113.91023122884037,108.49780805633347
 had,231.72,231.84,112.76703842990257,114.19374944975456,112.03709902274187
 rescued.,231.84,232.22,109.91314051659838,114.8939621078013,101.45452295987299
 The,232.96,233.6,255.76479167492298,258.7159772573344,251.9875182158651
 numbers,233.6,234.0,115.61331110122326,125.70866577569738,98.06826127169877
 they,234.0,234.24,109.70195950002297,124.93961023458513,90.8843637319368
 have,234.24,234.36,120.30434047605665,121.85371948960143,118.1500154958525
 brought,234.36,234.62,109.47361486308259,120.64646852030904,77.59120866268405
 back,234.62,234.96,156.33303155776377,239.79707098885842,115.41146739463106
 are,234.96,235.18,118.94672704568228,121.09544642227695,116.05827334953891
 the,235.18,235.36,115.56472035679799,117.46829762086755,111.73558352549573
 measure,235.36,235.68,114.29704624243475,118.53027785174523,105.14227422582707
 of,235.68,236.18,106.7758148441583,116.24260338807946,93.63075728656436
 their,236.18,236.36,99.44172211237212,107.40411721646534,93.00788908815024
 devotion,236.36,236.82,100.18483575049218,105.40989844126456,88.33596927141879
 and,236.82,238.42,195.79744822169647,535.5126131564,76.84711791225777
 their,238.42,238.6,103.86806522147906,108.27369919464502,99.426096333539
 courage.,238.6,238.96,86.12812693952256,103.57802828213599,76.2343068133274
 The,239.6,240.24,186.1389454270251,257.22179961110487,101.75487155068237
 hospital,240.24,240.54,124.59365971018035,137.59203041671333,108.17252686162745
 ships,240.54,240.88,133.3014383883458,143.3337025002562,112.93174734876874
 which,240.88,241.22,132.0845876881486,138.35285642406117,117.85375318487483
 brought,241.22,241.44,145.59678582291338,224.53486061368858,115.03297970298215
 off,241.44,241.7,127.74442864127023,133.07127021967767,110.29507810530949
 many,241.7,241.92,115.93524025400428,127.23719925841121,100.71749622464404
 thousands,241.92,242.36,122.73291584479021,128.61198026630126,108.05561563656072
 of,242.36,242.62,117.02617007320866,126.84396788952375,100.92292644349652
 British,242.62,242.84,112.14241535301856,121.8697148858403,100.67415848007059
 and,242.84,243.06,117.73198996070323,120.9859489100446,112.69967953974796
 French,243.06,243.3,138.6687427173693,237.39190360550688,116.55454994967273
" wounded,",243.3,243.64,151.3015824977806,243.07555797844458,110.94914906699853
 being,244.48,244.88,124.49195193378138,131.88080189519738,118.02729291460386
 so,244.88,245.08,135.24487496275924,140.48751628635466,116.83517249841447
 plainly,245.08,245.66,151.71929490795569,250.72892165274195,123.80045688440299
" marked,",245.66,245.94,108.91338313825372,122.67551586267054,103.74785728415067
 were,246.22,247.56,,,
 a,247.56,247.76,114.41810734981284,119.74184795965961,106.60827721290062
 special,247.76,248.06,127.93714696350523,160.51409721887782,114.40083708012098
 target,248.06,248.58,116.90763566447687,223.6704848855591,90.37651778698297
 for,248.58,248.8,93.9599957072666,94.66181986828516,93.08096692205503
 Nazi,248.8,249.06,99.75974651906435,105.19701820765059,96.36742843132193
 bombs.,249.06,249.52,90.35850350676978,97.61881416992551,82.57303336951345
 But,250.02,250.66,,,
 the,250.66,250.84,82.2753439036933,84.048526811125,79.71920206830455
 men,250.84,251.02,102.92068360117074,106.31165035841772,99.22400373481064
 and,251.02,251.2,105.7981684529469,106.94072198094582,102.58392585771207
 women,251.2,251.42,102.81617150879464,105.81072986136779,100.55623784659906
 on,251.42,251.68,102.29160819019363,105.37013478397476,99.21123741527562
 board,251.68,251.92,98.14844601291846,101.55634770147414,88.13341894580088
 them,251.92,252.24,98.09924825345195,103.24286633279556,84.03976576161615
 never,252.24,252.82,94.46186606322694,106.90993017579041,82.04662990636437
 faltered,252.82,253.32,104.86004786638759,110.66132273857272,95.45960417606183
 in,253.32,253.46,87.38434951799385,97.42433507587613,80.89810485848272
 vain.,253.46,253.46,,,
 They,253.48,253.64,91.62757578907905,94.0197030385762,86.86187353835959
 were,253.64,253.78,91.30137717648711,93.076712745212,84.65208878062704
 not,253.78,253.78,,,
 afraid,253.78,253.78,,,
 to,253.78,253.78,,,
 do,253.78,253.78,,,
 what,253.78,253.8,83.01305642553692,83.58436080539178,82.44175204568204
 they,253.8,253.8,,,
 had,253.8,253.8,,,
 to,253.8,253.8,,,
 do.,253.8,253.82,81.48260940131443,81.66342410534048,81.30179469728839
" Meanwhile,",255.27,255.58,101.03993840285699,105.08556513644241,98.0288654474515
 the,256.06,256.38,119.84287684660859,123.42889065495531,114.33167399104184
 Royal,256.38,256.6,90.18154919124157,101.72782082580453,81.49505982954041
 Air,256.6,256.9,111.99115984982836,123.99720725287506,94.67626937281302
" Force,",256.9,257.24,95.77165641810194,101.841997243746,90.750854442
 which,257.52,258.28,99.4207280359407,105.89161907381921,91.4735396022764
 had,258.28,258.52,102.46587600802725,106.07497051401224,99.3835258395642
 already,258.52,259.06,135.06984136705185,246.34288518865876,101.02345933057859
 been,259.06,260.08,112.22230450714886,120.80479324033713,87.82823708115994
 intervening,260.08,260.8,99.97315121423117,108.84971728249548,89.1727995000947
 in,260.8,260.92,92.89456045705093,93.6664005605889,92.58708251622672
 the,260.92,261.02,93.55190508930042,95.51028434095203,91.10139031831113
" battle,",261.02,261.44,87.54056582174042,95.06592279501238,76.100205187332
 so,262.21,262.52,208.49568050188495,211.59739316203775,206.2789740407016
 far,262.52,262.78,101.4651914545173,103.91491177771425,96.95400937831045
 as,262.78,262.92,103.04087926159036,104.46054221556419,101.9134276853345
 its,262.92,263.08,101.99529421690013,104.01413010934783,98.84204234504017
 range,263.08,263.4,102.95172762810559,105.44737372782967,99.7640282948325
 would,263.4,263.62,126.50551298840037,217.89887396577265,93.8276302323222
" allow,",263.62,263.9,91.07130040268814,97.36125241274053,81.19434421490617
 from,264.2,265.08,92.39107624023335,98.62421393047335,83.09269692666722
 our,265.08,265.38,103.1328072986755,109.92365959915615,97.60859046241355
 home,265.38,265.72,103.8019061330224,118.55820779423371,94.62541010302054
" bases,",265.72,266.16,97.6362513937566,115.5139577289026,78.47729204237471
 now,267.0,267.62,110.78984258623089,123.08938165543901,101.37499396459201
 used,267.62,268.0,137.07373887445485,145.78977601756375,115.61754558132472
 part,268.0,268.46,135.26193171375712,145.59911228465384,116.56204066469897
 of,268.46,268.6,130.32061508961658,144.28838272729593,114.54127902894777
 its,268.6,268.76,102.88742229652829,111.17731482433133,97.8447727248496
 main,268.76,269.06,128.35992081516247,137.5881418573013,117.31655469975628
 metropolitan,269.06,269.5,113.35322292509628,133.36863056576937,100.89715276530858
 fighter,269.5,270.34,121.0371815786934,223.23236203572168,80.16254669767731
 strength,270.34,270.78,103.94538626566458,134.17608280555692,86.0952619080296
 and,272.21999999999997,272.84,197.85013221561528,250.5273408941883,85.11647240862767
 struck,272.84,273.38,122.17201710847515,214.74831251457258,80.14669749423156
 at,273.38,273.76,121.12447230227706,125.03237071095268,118.94696282334101
 the,273.76,273.98,95.2533427337791,100.4234737574914,80.97268830953918
 German,273.98,274.24,104.07558788419341,120.12719802091385,82.26896387531646
 bombers,274.24,274.72,107.26709298962673,121.97885225319331,84.79117383828948
 and,274.72,276.22,226.96399678212083,254.14219128796162,79.09370847645599
 at,276.22,276.34,110.15783942037554,113.6730698550016,101.94105109382272
 the,276.34,276.44,169.85207136805425,222.11765464538078,107.17001000889107
" fighters,",276.44,276.92,138.34727833826688,213.26256102614136,118.21067522891254
 which,277.02,277.66,100.70172128315009,100.70172128315009,100.70172128315009
 in,277.66,277.86,102.54854097340849,104.82918970043417,98.5113065947638
 large,277.86,278.18,114.96463057337239,136.7317938402018,102.46644708144018
 numbers,278.18,278.62,103.23853219256961,137.39907233558583,76.80580552208386
 protected,278.62,279.06,86.44356477279266,88.53835957195777,81.1438633494682
 them.,279.06,279.48,94.08532785474559,105.96454392706002,75.99837495789325
 This,281.23,281.54,113.01375943622972,113.4630307759571,112.56448809650236
 struggle,281.54,281.9,111.24349717894037,121.95708033644324,99.51626393129112
 was,281.9,282.2,99.40936112490752,104.35283262248635,94.33438642788353
 protracted,282.2,282.9,99.88013989280533,112.07136952257653,81.5345185771652
 and,282.9,283.08,80.07466371104803,87.54898507106753,76.18504814912505
 fierce.,283.08,283.3,91.24669381727865,102.71791888324252,82.35635810676148
 Suddenly,284.65999999999997,285.46,104.68328340099124,113.45527390998586,98.11148812363277
 the,285.46,285.94,104.2483128569858,108.41504353099855,97.34984089321338
 scene,285.94,286.14,113.98948913333437,141.03221931387836,94.4247048544683
 was,286.14,286.34,100.26601187191969,103.22476197650987,96.68315719392342
 cleared.,286.34,286.6,97.14389026952364,104.57431395784465,90.21257415273068
 The,287.48,288.28,255.66387384484116,268.4247583801811,239.622487867215
 crash,288.28,288.62,106.74806782073053,121.616878012242,96.04913020869438
 and,288.62,288.9,125.1581863975694,126.6685118082909,123.12035871856766
" thunder,",288.9,289.62,172.8399463123352,260.69437622075344,103.91120485754043
 answered,289.76,290.4,101.4511905080409,109.87614020416228,78.59894271595599
 for,290.4,290.6,110.51832650616788,114.77288968961766,105.73486796560682
 the,290.6,290.64,115.58369035773097,115.88624216721422,115.21955010092324
" moment,",290.64,291.06,106.70963661459874,117.79511272594202,99.81879799863087
 but,291.16,291.96,239.15763291329273,241.63579563374125,237.6255951031052
 only,291.96,292.3,100.33459373110061,123.89246022826913,75.56228887995243
 for,292.3,292.5,110.43323303704402,123.18402890070958,90.75377843431825
 the,292.5,292.6,88.31713806909184,91.25569452846158,84.40225664208076
" moment,",292.6,292.94,81.47740496588641,85.57537949081738,78.51339403853308
 died,293.12,293.76,88.87430535089526,90.37035624143476,87.00322285849174
 away.,293.76,294.06,102.83827539229024,109.47157048218656,93.04024525565458
 A,295.16,295.96,99.36444155352791,103.36100155619084,89.79819197220677
 miracle,295.96,296.36,140.69294170940398,165.2910078759306,104.1497639249624
 of,296.36,296.58,148.6023436287018,160.612057180515,139.08188824708873
" deliverance,",296.58,297.48,122.0571666454804,138.78023159417972,106.35109522902195
 achieved,297.54,298.88,157.04813048732356,374.3554842093053,79.1138754852764
 by,298.88,299.16,150.82578785788448,221.84746250498372,109.41450016414483
" valour,",299.16,299.68,99.02963393577141,123.98025895836265,83.72617901235772
 by,299.72,300.18,,,
" perseverance,",300.18,300.76,115.40839193181009,128.1186145248982,88.166374725842
 by,301.26,301.9,,,
 perfect,301.9,302.34,121.85958742300666,145.5944374752119,87.49863167855011
" discipline,",302.34,302.88,150.3574297337153,239.8759277822035,83.52084972463066
 by,303.14,303.76,83.47113175685821,88.98267515756731,80.03209202826027
 faultless,303.76,304.38,131.1538495023199,150.22383865631687,90.33455504935009
" service,",304.38,304.84,99.27776654647717,143.90670814213217,76.63693460339739
 by,305.14,306.4,249.5717579916143,262.7200079049291,227.86038292420199
" resource,",306.4,306.84,122.27993119276061,231.9958341170149,87.61470890987965
 by,307.16,307.34,,,
" skill,",307.34,307.74,116.13167113982975,126.58088806305521,102.09173498192233
 by,307.9,308.08,112.16130801884938,119.53704898235509,93.86825049020815
 unconquerable,308.08,309.24,122.18858315448266,151.8796274608257,99.36782634350558
" fidelity,",309.24,309.68,121.60349588951397,129.2612370119623,102.07218760983847
 is,310.12,311.2,240.13235391648033,272.49145569651887,151.73531372185704
 manifest,311.2,311.66,123.08755605176314,224.74614831434806,106.80188638207937
 to,311.66,312.14,100.55447153365989,110.59906543395681,94.23787865986993
 us,312.14,312.32,88.9284781580629,89.66875054892239,88.26879760319945
 all.,312.32,312.58,82.46379468926054,93.1300630131941,75.66770459149757
 The,313.82,314.58,160.2085377074297,258.3248482278472,86.4224625258288
 enemy,314.58,314.9,113.25373321647146,139.29383350110444,82.63942110570294
 was,314.9,316.42,137.30912298580137,146.55058436145094,84.47098417302072
 hurled,316.42,316.98,118.78787167064439,138.53544316591447,80.98137180258375
 back,316.98,317.26,168.35725447803026,249.59991660753684,124.18540904602506
 by,317.26,318.02,107.0771407107599,124.11249202637444,100.35319818125225
 the,318.02,318.12,111.3286892161328,114.52482042146615,105.53066987125462
 retreating,318.12,318.7,128.7997323579399,228.87015415729797,110.38428342995543
 British,318.7,318.92,101.93898769373791,123.11993717576729,76.03308101272667
 troops.,318.92,319.42,116.2045601547013,135.85898687811508,80.86519098276051
 They,320.28000000000003,321.04,255.0647655314375,265.2429156535709,242.3261999872882
 were,321.04,321.18,104.1868922825187,116.05750592058475,95.44152910131359
 so,321.18,321.38,137.79483356502894,234.8656925245354,115.85907445683269
 roughly,321.38,321.88,127.71778105367052,139.7861143774661,106.35386836609197
 handled,321.88,322.36,126.11777801695789,146.69172650870365,107.84140662932613
 that,322.36,323.38,123.6943983342236,131.39724650974284,104.21810582168591
 he,323.38,323.5,111.52871362624195,122.78639065545121,100.04760257604487
 did,323.5,323.64,125.59861207346559,130.30118245052208,124.0148333413553
 not,323.64,323.86,138.55078612817243,148.7382448279937,122.39823184772385
 carry,323.86,324.3,138.76378520314344,141.66981744167524,125.64374737540724
 their,324.3,324.68,134.9416364937504,146.82892049371952,115.30243264282333
 departure,324.68,325.18,120.77504512878593,127.41332206314341,98.43284862671338
 seriously.,325.18,326.28,108.25789153011654,130.52889055077836,86.07380548978855
" Sir,",327.68,328.44,155.49519607123744,157.36160746179493,152.57346874137687
 we,328.6,329.06,174.97268693266386,197.6160740495862,156.17163452842325
 must,329.06,329.26,158.3147864957351,165.77110389485608,154.03895108991446
 be,329.26,329.52,161.33806303619988,163.89239844401732,157.71936257401998
 very,329.52,329.72,142.18606990661922,161.42523412043488,129.50217488707548
 careful,329.72,330.18,121.15161029551102,211.7438089158399,83.72696587092346
 not,330.18,331.1,146.56168758176284,247.06696015212313,104.69321189277275
 to,331.1,331.32,124.94055422275505,131.90011825746527,116.11029485143746
 assign,331.32,331.56,150.41483678823778,160.76388950430987,128.7448627021165
 to,331.56,332.04,93.19938852402498,126.53645446995004,77.75393208689121
 this,332.04,332.24,108.81213672426789,124.62950484561678,91.7447602899235
 deliverance,332.24,333.1,109.83628801178428,244.80415257006214,75.37358693562098
 the,333.1,334.06,,,
 attributes,334.06,334.5,106.75723631259905,118.31566261803667,80.08950365603448
 of,334.5,334.88,101.7261250770548,105.16423429121257,86.80080370173113
 a,334.88,334.98,99.13722495446129,100.97819060496523,97.59937785762503
 victory.,334.98,335.34,96.26249171144367,100.8677987246195,87.1395047176229
 Wars,336.28000000000003,337.04,102.70038065238123,117.10300246704203,83.33323885902192
 are,337.04,337.26,113.27557320644377,122.22612898390818,83.77812125691612
 not,337.26,337.44,115.21515133300315,118.5515868168489,113.09179744779189
 won,337.44,337.7,111.82815541830927,118.79193094834442,102.20585177958104
 by,337.7,338.0,109.35696817186009,111.45535319208453,103.91223737196408
 evacuations.,338.0,338.94,106.83941366966654,348.971349717886,81.94490269194613
 But,340.02,340.78,,,
 there,340.78,340.96,103.4606461440079,107.04496552506619,100.63789682665376
 was,340.96,341.2,132.04411155427823,144.9747689336367,123.90726450309793
 a,341.2,341.38,176.22639696407603,234.3424717111236,142.06171183113375
 victory,341.38,341.74,155.44382561040925,242.52768983638788,124.12694522725413
 inside,341.74,342.32,141.01896236185502,161.7075031397117,76.7112051193991
 this,342.32,342.76,115.1882451453376,152.23046705127013,80.56454599917542
 deliverance.,342.76,343.46,81.44747550406865,89.51030803740177,75.04224511451122
 Which,343.46,343.76,,,
 should,343.76,343.98,91.86240139822789,95.45312262899334,79.89053983400693
 be,343.98,344.14,94.7158538609069,109.2785773710607,86.84756868654236
 noted.,344.14,344.4,95.58331400419674,106.5414468026292,82.161569012501
 It,345.42,345.94,127.9739604114532,130.6306747312545,124.06259327407545
 was,345.94,346.1,106.28698162543506,111.5223949780651,100.3259125449355
 gained,346.1,346.44,111.37333336762971,132.23872090125246,83.94477702713449
 by,346.44,346.68,135.2758886413567,141.21705120536566,122.98864395740698
 the,346.68,346.8,139.25748801913065,141.5801324183132,134.2170146117119
 Air,346.8,346.98,143.33450831887387,148.41039387513217,130.14478045085218
 Force.,346.98,347.26,90.54941884244468,128.46877070958868,79.69961115895919
 Many,348.56,349.08,106.57876632187086,122.54912771918299,92.11609152352338
 of,349.08,349.32,135.29396434003107,139.41000155606696,119.35138751036831
 our,349.32,349.54,131.5464830779894,136.80340110520063,126.64866908032656
 soldiers,349.54,349.98,128.9784108130988,134.39541801343395,112.14134689716357
 coming,349.98,350.42,123.94962490595015,129.83011414007268,113.98049860465166
 back,350.42,350.8,117.58146408863583,128.33946964025193,94.49666036811425
 have,350.8,351.62,125.19066207180174,127.31035396542752,123.48426091030122
 not,351.62,351.84,118.54096136246835,138.98824886894263,98.0057131533866
 seen,351.84,352.28,151.53889291650518,223.56180335425233,100.33601501200734
 the,352.28,352.48,128.78311210170872,162.46871644565613,100.79062419621215
 Air,352.48,352.6,97.38339675657107,100.32978191749305,93.37160390577333
 Force,352.6,352.9,95.06606198575479,103.70205875560357,90.53556383182637
 at,352.9,353.1,102.97219310164064,107.51318198397828,96.63164036178638
 work.,353.1,353.4,105.4390958277157,120.86129989374793,82.44755967999265
 They,353.9,354.42,,,
 saw,354.42,354.66,105.48758855401411,110.33600680435183,95.01604393287215
 only,354.66,354.98,116.23727124054439,125.20576360967254,107.3674880282702
 the,354.98,355.16,118.43098072336943,122.93584582236876,113.27494631507868
" bombers,",355.16,355.5,113.00922869517915,125.3799185884763,89.3337421330467
 which,355.62,356.3,186.92741362158552,247.73248263082795,94.80925932443789
 escaped,356.3,356.72,115.13492077645789,148.81085503066518,86.34518202303029
 its,356.72,357.08,113.13836215970026,136.1739741225105,79.19576082620247
 protective,357.08,357.54,110.44209619704147,130.11118353918974,100.05868795574811
 attack.,357.54,358.1,102.55073645381617,126.90224524039883,92.64045080545262
 They,358.94000000000005,359.46000000000004,208.8526059122538,260.55140674503235,102.92697210764662
 underrate,359.46000000000004,359.98,132.43228236277096,157.9674510472302,106.72513115064005
 its,359.98,360.2,128.981309040557,157.3886669295909,113.54626156574429
 achievements.,360.2,360.56,147.8968154905618,224.61633491131093,115.20182064362814
 I've,361.86,362.38,174.84341233328632,254.77462805043663,125.31051157129944
 heard,362.38,362.54,135.05519113182504,140.87911320198043,126.04549987732659
 much,362.54,362.74,116.02829327518498,128.721229236932,102.62428457353336
 talk,362.74,363.1,113.44570593310856,127.61721086765571,98.6568730220158
 of,363.1,363.28,91.67428113500199,103.88150138996855,83.07711457645145
 this.,363.28,363.48,80.00268118118603,84.31743886875766,75.10765154407142
 And,364.66,365.18,,,
 that,365.18,365.42,99.37360879025519,119.4720182616762,86.1116907367612
 is,365.42,365.6,134.51869179051653,143.7114285516998,121.6387773721182
 why,365.6,365.86,119.01130323224923,139.4372059996374,102.22630559990314
 I,365.86,366.22,120.11949360423951,129.96054390800396,101.52328975899744
 go,366.22,366.42,106.04743245760628,111.47994826842755,95.81642493657493
 out,366.42,366.66,116.79574518435585,135.7410887752713,109.05959904451026
 of,366.66,366.8,131.44703830990707,136.4116121125068,123.03764877429752
 my,366.8,366.9,106.8190574908244,117.55996741328568,101.69937733362758
 way,366.9,367.28,103.50779359718167,123.28359786759543,94.74924715698731
 to,367.28,367.52,142.88062485199248,207.86616381313073,120.3285781835992
 say,367.52,367.76,106.40398975712051,123.27397291959647,94.80971102190465
 this.,367.76,368.08,109.32122087268206,145.77896151682,76.38845616569215
 I,368.74,369.26,,,
 will,369.26,369.44,111.01589761782549,117.00425091902316,106.47759147130452
 tell,369.44,369.64,116.9529527831227,130.93603401324327,104.91491195900814
 you,369.64,369.82,110.48473465817719,125.42775814541757,91.9488284912916
 about,369.82,370.0,122.7126792958788,254.10222446409344,79.42089060418941
 it.,370.0,370.22,77.95564063661796,83.20974091679444,75.18676193959305
 This,370.7,371.22,201.1497440958881,257.09313332162606,141.49828041159915
 was,371.22,371.42,156.4033980652465,161.583050007826,147.64454241358945
 a,371.42,371.54,152.5522685612353,163.85098746451243,141.54438495041754
 great,371.54,371.8,152.5626427455848,176.16219886435712,125.80825075981727
 trial,371.8,372.22,147.32717595543136,174.04192242174034,128.38206905322505
 of,372.22,372.52,139.88148121269657,145.87906192022356,127.27322868902381
 strength,372.52,372.84,142.20640817072731,211.7309186411607,102.73328065964074
 between,372.84,373.28,118.60822005333947,138.15438795190096,98.85761883781298
 the,373.28,373.44,123.82303598584627,131.90553167735254,101.75512621227178
 British,373.44,373.44,,,
 and,373.44,373.44,,,
 the,373.44,373.44,,,
 German.,373.44,373.44,,,
 Can,376.18,376.86,127.27414430329246,128.55549209944957,125.99279650713535
 you,376.86,377.54,186.0026664790724,262.3854353359771,130.39269680802167
 conceive,377.54,378.0,142.48436203311422,158.73767880166665,117.98340997821903
 a,378.0,379.16,125.51839598410066,167.86996046872179,79.35585784466507
 greater,379.16,379.52,115.08371423714055,154.90740690474234,86.25703576964717
 objective,379.52,380.16,128.55348518873225,163.75518679357148,100.54323106295121
 for,380.16,381.22,138.9802155893743,242.79567767102685,77.74795959113733
 the,381.22,381.38,118.48497021592328,122.58000573631584,114.02670621778027
 Germans,381.38,381.82,155.22879459794734,215.92627955018713,113.9464695294534
 in,381.82,382.34,99.4810307417594,121.28847842717491,80.17425539266823
 the,382.34,382.46,118.3029193157153,118.96840061533375,117.65912807905055
 air,382.46,382.8,133.56806730440445,148.3515154027475,110.53173497134841
 than,383.46,384.12,,,
 to,384.12,384.28,113.48553136657131,118.26426151089585,104.71028093900485
 make,384.28,384.52,122.90022242253825,140.64625124269784,100.49564988715304
 evacuation,384.52,385.08,124.81819968330664,147.7112941194323,105.28983237816587
 from,385.08,385.58,145.95391244614495,480.84712320846006,96.98741993331133
 these,385.58,385.8,117.08297234750886,126.99851769272287,109.0133216367515
 beaches,385.8,386.16,152.34238267623977,243.0175959446443,103.34412430791296
 impossible?,386.16,386.58,133.35108196184345,241.1935977091427,103.9173906129787
 And,387.38,388.06,,,
 to,388.06,388.2,117.14180350909167,122.7074292449981,105.75736806223445
